domain_name,target_series,transition_order,earlier_stage,later_stage,target_period,alternative_fixed_model,eligible_h1,actual,earlier_point_forecast,later_point_forecast,delta_squared_error,delta_abs_error
GDP,GDPC1,1,early_quarter,after_month_1,2023Q2,Bridge–DFM Ensemble,1,2.3856035174837587,3.0667799309643891,3.172873521908671,0.15579275358486672,0.10609359094428195
GDP,GDPC1,1,early_quarter,after_month_1,2023Q3,Bridge–DFM Ensemble,1,4.7627638591336563,2.6812034486559453,2.5130430745620806,0.72834986606520857,0.16816037409386464
GDP,GDPC1,1,early_quarter,after_month_1,2023Q4,Bridge–DFM Ensemble,1,3.2268142583689041,2.2156915235776076,2.077385359338848,0.29881760911361632,0.13830616423875952
GDP,GDPC1,1,early_quarter,after_month_1,2024Q1,Bridge–DFM Ensemble,1,1.5773785873641089,2.3278357853117631,1.798593420162101,-0.51425000370160101,-0.52924236514966205
GDP,GDPC1,1,early_quarter,after_month_1,2024Q2,Bridge–DFM Ensemble,1,2.8020392666775251,2.7836412865619451,1.7012239297040712,1.2114559204436457,1.0824173568578739
GDP,GDPC1,1,early_quarter,after_month_1,2024Q3,Bridge–DFM Ensemble,1,2.7863912480171393,2.2922297447869591,0.45637474389844701,5.1847813181907805,1.8358550008885119
GDP,GDPC1,1,early_quarter,after_month_1,2024Q4,Bridge–DFM Ensemble,1,2.2264988560046106,2.5849738873864831,1.6652112530901508,0.18653942506122578,0.20281257153258725
GDP,GDPC1,1,early_quarter,after_month_1,2025Q1,Bridge–DFM Ensemble,1,-0.27643155746019943,2.5897050513760878,2.4964139427320768,-0.5260668925750176,-0.093291108644010912
GDP,GDPC1,1,early_quarter,after_month_1,2025Q2,Bridge–DFM Ensemble,1,2.9250519832658028,2.5408217636144181,1.4286780976464608,2.0915019438701763,1.1121436659679573
GDP,GDPC1,1,early_quarter,after_month_1,2025Q3,Bridge–DFM Ensemble,1,4.2511297453771135,2.1930255481689538,1.6901388025449458,2.3228817227025518,0.50288674562400804
GDP,GDPC1,1,early_quarter,after_month_1,2025Q4,Bridge–DFM Ensemble,1,1.4125209345351664,1.3387487159890195,1.2364188573018,0.025569601376686065,0.10232985868721944
GDP,GDPC1,1,early_quarter,after_month_1,2026Q1,Bridge–DFM Ensemble,1,1.9701855346021091,2.2550519282930019,3.6538094235619818,2.7534405372219108,1.3987574952689799
GDP,GDPC1,2,after_month_1,after_month_2,2023Q2,Bridge–DFM Ensemble,1,2.3856035174837587,3.172873521908671,2.3459478743075555,-0.61822148983148317,-0.74761436124870917
GDP,GDPC1,2,after_month_1,after_month_2,2023Q3,Bridge–DFM Ensemble,1,4.7627638591336563,2.5130430745620806,2.1794200406009305,1.6124216762178989,0.33362303396115012
GDP,GDPC1,2,after_month_1,after_month_2,2023Q4,Bridge–DFM Ensemble,1,3.2268142583689041,2.077385359338848,2.3825579122736817,-0.60841801600339096,-0.3051725529348337
GDP,GDPC1,2,after_month_1,after_month_2,2024Q1,Bridge–DFM Ensemble,1,1.5773785873641089,1.798593420162101,1.5695699885769705,-0.048875028034825123,-0.21340623401085379
GDP,GDPC1,2,after_month_1,after_month_2,2024Q2,Bridge–DFM Ensemble,1,2.8020392666775251,1.7012239297040712,2.2801762982087608,-0.93945344825694832,-0.57895236850468956
GDP,GDPC1,2,after_month_1,after_month_2,2024Q3,Bridge–DFM Ensemble,1,2.7863912480171393,0.45637474389844701,1.1486244347223555,-2.7466967747357405,-0.69224969082390841
GDP,GDPC1,2,after_month_1,after_month_2,2024Q4,Bridge–DFM Ensemble,1,2.2264988560046106,1.6652112530901508,1.962646656556656,-0.2454257900319371,-0.29743540346650521
GDP,GDPC1,2,after_month_1,after_month_2,2025Q1,Bridge–DFM Ensemble,1,-0.27643155746019943,2.4964139427320768,2.3145635657787023,-0.97541643928878319,-0.18185037695337458
GDP,GDPC1,2,after_month_1,after_month_2,2025Q2,Bridge–DFM Ensemble,1,2.9250519832658028,1.4286780976464608,1.990361667207023,-1.365488818629466,-0.5616835695605622
GDP,GDPC1,2,after_month_1,after_month_2,2025Q3,Bridge–DFM Ensemble,1,4.2511297453771135,1.6901388025449458,1.6711641922597553,0.097547646003760313,0.01897461028519043
GDP,GDPC1,2,after_month_1,after_month_2,2025Q4,Bridge–DFM Ensemble,1,1.4125209345351664,1.2364188573018,1.3434763958319373,-0.026244793281164837,-0.10705753853013733
GDP,GDPC1,2,after_month_1,after_month_2,2026Q1,Bridge–DFM Ensemble,1,1.9701855346021091,3.6538094235619818,3.3208306644829619,-1.0103471326054998,-0.33297875907901986
GDP,GDPC1,3,after_month_2,quarter_end,2023Q2,Bridge–DFM Ensemble,1,2.3856035174837587,2.3459478743075555,2.572172477419747,0.033235406775878065,0.14691331675978514
GDP,GDPC1,3,after_month_2,quarter_end,2023Q3,Bridge–DFM Ensemble,1,4.7627638591336563,2.1794200406009305,1.932249863332419,1.3381441956754418,0.24717017726851154
GDP,GDPC1,3,after_month_2,quarter_end,2023Q4,Bridge–DFM Ensemble,1,3.2268142583689041,2.3825579122736817,2.5559347019481122,-0.26268939869869745,-0.17337678967443049
GDP,GDPC1,3,after_month_2,quarter_end,2024Q1,Bridge–DFM Ensemble,1,1.5773785873641089,1.5695699885769705,2.1483655046371766,0.32596508548198261,0.56317831848592936
GDP,GDPC1,3,after_month_2,quarter_end,2024Q2,Bridge–DFM Ensemble,1,2.8020392666775251,2.2801762982087608,2.1455352897045072,0.1586565139223583,0.13464100850425353
GDP,GDPC1,3,after_month_2,quarter_end,2024Q3,Bridge–DFM Ensemble,1,2.7863912480171393,1.1486244347223555,1.7746723869444958,-1.6587050808796244,-0.62604795222214027
GDP,GDPC1,3,after_month_2,quarter_end,2024Q4,Bridge–DFM Ensemble,1,2.2264988560046106,1.962646656556656,1.9916850635016052,-0.014480466003878735,-0.029038406944949191
GDP,GDPC1,3,after_month_2,quarter_end,2025Q1,Bridge–DFM Ensemble,1,-0.27643155746019943,2.3145635657787023,2.7425109444075693,2.4007581009358514,0.427947378628867
GDP,GDPC1,3,after_month_2,quarter_end,2025Q2,Bridge–DFM Ensemble,1,2.9250519832658028,1.990361667207023,1.621332118696809,0.82603949833773382,0.36902954851021397
GDP,GDPC1,3,after_month_2,quarter_end,2025Q3,Bridge–DFM Ensemble,1,4.2511297453771135,1.6711641922597553,1.4047422672554077,1.4456994203358891,0.26642192500434758
GDP,GDPC1,3,after_month_2,quarter_end,2025Q4,Bridge–DFM Ensemble,1,1.4125209345351664,1.3434763958319373,1.167549823148696,0.055243697089180754,0.1759265726832413
GDP,GDPC1,3,after_month_2,quarter_end,2026Q1,Bridge–DFM Ensemble,1,1.9701855346021091,3.3208306644829619,3.1926613305995968,-0.32979519507117461,-0.12816933388336516
GDP,GDPC1,4,quarter_end,pre_advance_release,2023Q2,Bridge–DFM Ensemble,1,2.3856035174837587,2.572172477419747,2.3238226168712135,-0.030991097131099231,-0.12478805932344317
GDP,GDPC1,4,quarter_end,pre_advance_release,2023Q3,Bridge–DFM Ensemble,1,4.7627638591336563,1.932249863332419,2.2105287573743375,-1.4979054657742861,-0.27827889404191852
GDP,GDPC1,4,quarter_end,pre_advance_release,2023Q4,Bridge–DFM Ensemble,1,3.2268142583689041,2.5559347019481122,2.2095746417601765,0.58469705837491259,0.34636006018793575
GDP,GDPC1,4,quarter_end,pre_advance_release,2024Q1,Bridge–DFM Ensemble,1,1.5773785873641089,2.1483655046371766,2.5668417861168233,0.6530113619889526,0.41847628147964677
GDP,GDPC1,4,quarter_end,pre_advance_release,2024Q2,Bridge–DFM Ensemble,1,2.8020392666775251,2.1455352897045072,2.4443597373040875,-0.30306282604858498,-0.29882444759958027
GDP,GDPC1,4,quarter_end,pre_advance_release,2024Q3,Bridge–DFM Ensemble,1,2.7863912480171393,1.7746723869444958,2.0943004463759336,-0.54458537613376012,-0.31962805943143779
GDP,GDPC1,4,quarter_end,pre_advance_release,2024Q4,Bridge–DFM Ensemble,1,2.2264988560046106,1.9916850635016052,2.9015703576208098,0.4005840151447056,0.44025770911319384
GDP,GDPC1,4,quarter_end,pre_advance_release,2025Q1,Bridge–DFM Ensemble,1,-0.27643155746019943,2.7425109444075693,2.6243570976807318,-0.69943900778929091,-0.11815384672683749
GDP,GDPC1,4,quarter_end,pre_advance_release,2025Q2,Bridge–DFM Ensemble,1,2.9250519832658028,1.621332118696809,2.0871532609449419,-0.99761121640486428,-0.46582114224813287
GDP,GDPC1,4,quarter_end,pre_advance_release,2025Q3,Bridge–DFM Ensemble,1,4.2511297453771135,1.4047422672554077,1.6618256743371047,-1.3974261033036823,-0.25708340708169697
GDP,GDPC1,4,quarter_end,pre_advance_release,2025Q4,Bridge–DFM Ensemble,1,1.4125209345351664,1.167549823148696,2.0245752534490657,0.31459964388723483,0.36708320752742907
GDP,GDPC1,4,quarter_end,pre_advance_release,2026Q1,Bridge–DFM Ensemble,1,1.9701855346021091,3.1926613305995968,2.9074579966539864,-0.61596740367890335,-0.28520333394561037
Inflation,CPIAUCSL,1,month_open,mid_month,2023-02,Inflation Ridge-AR Ensemble,1,4.4318730380084048,1.8666441852025841,3.9359302623180268,-6.334439830507991,-2.0692860771154429
Inflation,CPIAUCSL,1,month_open,mid_month,2023-03,Inflation Ridge-AR Ensemble,1,0.63633472696977833,4.6972658040869746,3.6960399799482788,-7.129364977992001,-1.0012258241386958
Inflation,CPIAUCSL,1,month_open,mid_month,2023-04,Inflation Ridge-AR Ensemble,1,4.4053058606191797,2.7693402781276886,0.51167817440968699,12.483953171720364,2.2576621037180016
Inflation,CPIAUCSL,1,month_open,mid_month,2023-05,Inflation Ridge-AR Ensemble,1,1.4885883415676204,2.1349793531768544,4.1375423196706116,6.5991358382184533,2.0025629664937572
Inflation,CPIAUCSL,1,month_open,mid_month,2023-06,Inflation Ridge-AR Ensemble,1,2.1622873911194773,3.1834252193096595,1.8354835674023737,-0.93592172496484227,-0.69433400447307858
Inflation,CPIAUCSL,1,month_open,mid_month,2023-07,Inflation Ridge-AR Ensemble,1,2.0006943267020461,2.4347883462412021,2.5672423829940438,0.1325390822885795,0.13245403675284173
Inflation,CPIAUCSL,1,month_open,mid_month,2023-08,Inflation Ridge-AR Ensemble,1,7.5504206569227961,3.4340780500206596,3.5343741720323081,-0.81564708859663426,-0.10029612201164895
Inflation,CPIAUCSL,1,month_open,mid_month,2023-09,Inflation Ridge-AR Ensemble,1,4.7393951626556685,3.7606285144972906,5.4095730260353916,-0.50884578298297511,-0.30858878477865481
Inflation,CPIAUCSL,1,month_open,mid_month,2023-10,Inflation Ridge-AR Ensemble,1,0.53844904171214125,4.8284941639858969,4.8705386867446601,0.36251354145313286,0.042044522758763136
Inflation,CPIAUCSL,1,month_open,mid_month,2023-11,Inflation Ridge-AR Ensemble,1,1.1619142598910059,4.39271512093792,2.0577228285765381,-9.6356012120110588,-2.3349922923613819
Inflation,CPIAUCSL,1,month_open,mid_month,2023-12,Inflation Ridge-AR Ensemble,1,3.6305472050568,1.6576627430541697,2.2854067693225808,-2.0828703085641629,-0.62774402626841108
Inflation,CPIAUCSL,1,month_open,mid_month,2024-01,Inflation Ridge-AR Ensemble,1,3.6596101950234328,2.6507719044608749,3.3257818026950439,-0.90631330098062723,-0.67500989823416901
Inflation,CPIAUCSL,1,month_open,mid_month,2024-02,Inflation Ridge-AR Ensemble,1,5.2930544512420852,3.1570378397136345,3.5812772877325383,-1.6323859072126936,-0.42423944801890379
Inflation,CPIAUCSL,1,month_open,mid_month,2024-03,Inflation Ridge-AR Ensemble,1,4.52827819934285,4.4255062642257315,4.4639722717830601,-0.0064268183283922812,-0.038466007557328652
Inflation,CPIAUCSL,1,month_open,mid_month,2024-04,Inflation Ridge-AR Ensemble,1,3.7490617076503696,3.8415214723765136,3.5355244994349326,0.037049331199228978,0.12107744348929295
Inflation,CPIAUCSL,1,month_open,mid_month,2024-05,Inflation Ridge-AR Ensemble,1,0.068961994298533114,3.6265154642031567,3.1566888439587641,-3.122129593117732,-0.46982662024439259
Inflation,CPIAUCSL,1,month_open,mid_month,2024-06,Inflation Ridge-AR Ensemble,1,-0.67446518795364341,3.2497043836814505,1.7974551545882806,-9.2887166470741729,-1.4522492290931699
Inflation,CPIAUCSL,1,month_open,mid_month,2024-07,Inflation Ridge-AR Ensemble,1,1.8576952015390447,1.475471748151056,1.3820845499563594,0.080110723579066428,0.093387198194696541
Inflation,CPIAUCSL,1,month_open,mid_month,2024-08,Inflation Ridge-AR Ensemble,1,2.244545826505373,1.8196362199092095,2.7864516741314493,0.11311377391362981,0.1169962410299128
Inflation,CPIAUCSL,1,month_open,mid_month,2024-09,Inflation Ridge-AR Ensemble,1,2.1564651235159715,1.3471319256623808,1.9175971474912692,-0.59796231517778153,-0.57046522182888837
Inflation,CPIAUCSL,1,month_open,mid_month,2024-10,Inflation Ridge-AR Ensemble,1,2.9250657197465557,2.9364875057628934,2.2827369452786455,0.41245579731364451,0.63090698845157256
Inflation,CPIAUCSL,1,month_open,mid_month,2024-11,Inflation Ridge-AR Ensemble,1,3.7487271246416043,3.1143321349001818,3.6550514744937366,-0.39368187557839385,-0.54071933959355478
Inflation,CPIAUCSL,1,month_open,mid_month,2024-12,Inflation Ridge-AR Ensemble,1,4.7082186032746165,3.2464652934125939,2.9222739958096362,1.0528754020406645,0.32419129760295773
Inflation,CPIAUCSL,1,month_open,mid_month,2025-01,Inflation Ridge-AR Ensemble,1,5.5901805067371413,2.9472097924397458,3.4949719395231469,-2.5953952565067659,-0.5477621470834011
Inflation,CPIAUCSL,1,month_open,mid_month,2025-02,Inflation Ridge-AR Ensemble,1,2.58835746917363,3.6949255660253817,4.5252304426665617,2.5269839624772432,0.83030487664118002
Inflation,CPIAUCSL,1,month_open,mid_month,2025-03,Inflation Ridge-AR Ensemble,1,-0.60057243312350295,3.9580185421924252,2.6226901924748116,-10.391329726652886,-1.3353283497176136
Inflation,CPIAUCSL,1,month_open,mid_month,2025-04,Inflation Ridge-AR Ensemble,1,2.6477658507008783,2.8198662764447029,1.9409743354797462,0.46993568944737824,0.53469108947730759
Inflation,CPIAUCSL,1,month_open,mid_month,2025-05,Inflation Ridge-AR Ensemble,1,0.96988463715668161,2.5071594387786313,3.7540853109282306,5.3885595761281424,1.2469258721495993
Inflation,CPIAUCSL,1,month_open,mid_month,2025-06,Inflation Ridge-AR Ensemble,1,3.4388261759264793,4.1227400346073928,3.5536340220520235,-0.45455732456382986,-0.5691060125553693
Inflation,CPIAUCSL,1,month_open,mid_month,2025-07,Inflation Ridge-AR Ensemble,1,2.3566269040241394,5.2564911607965357,5.7742665055441798,3.2710477381719389,0.51777534474764408
Inflation,CPIAUCSL,1,month_open,mid_month,2025-08,Inflation Ridge-AR Ensemble,1,4.5806691138956523,3.8041855695281956,3.5045711962532646,0.55506003368083501,0.29961437327493101
Inflation,CPIAUCSL,1,month_open,mid_month,2025-09,Inflation Ridge-AR Ensemble,1,3.7200600398769268,4.182558109507025,4.448991946583547,0.3174372602033817,0.26643383707652202
Inflation,CPIAUCSL,1,month_open,mid_month,2025-11,Inflation Ridge-AR Ensemble,1,2.4502664045531475,2.6153379805492465,2.6331961107478863,0.0062146522066575706,0.017858130198639799
Inflation,CPIAUCSL,1,month_open,mid_month,2025-12,Inflation Ridge-AR Ensemble,1,3.6826071315459785,3.4522724478756155,3.4234917752337841,0.01408670137526926,0.028780672641831373
Inflation,CPIAUCSL,1,month_open,mid_month,2026-02,Inflation Ridge-AR Ensemble,1,3.1997670507312392,4.2398283050988113,3.7029786162763858,-0.82850553313825004,-0.53684968882242545
Inflation,CPIAUCSL,1,month_open,mid_month,2026-03,Inflation Ridge-AR Ensemble,1,10.337074927015166,4.1302475580686835,4.1453662175995198,-0.18744924564954601,-0.015118659530836354
Inflation,CPIAUCSL,1,month_open,mid_month,2026-04,Inflation Ridge-AR Ensemble,1,7.6559788889596803,5.6505067187716422,8.0211919348725083,-3.8885380564937937,-1.64025912427521
Inflation,CPIAUCSL,1,month_open,mid_month,2026-05,Inflation Ridge-AR Ensemble,1,5.6615940286512512,5.5005696601914664,6.7055668942402882,1.0639504968483131,0.88294849712925227
Inflation,CPIAUCSL,1,month_open,mid_month,2026-06,Inflation Ridge-AR Ensemble,1,-5.0805195408127446,7.3528206009709756,5.9654687109247799,-32.574090623767006,-1.3873518900461956
Inflation,CPIAUCSL,2,mid_month,month_end,2023-02,Inflation Ridge-AR Ensemble,1,4.4318730380084048,3.9359302623180268,4.3872854182259307,-0.24397118092161013,-0.45135515590790387
Inflation,CPIAUCSL,2,mid_month,month_end,2023-03,Inflation Ridge-AR Ensemble,1,0.63633472696977833,3.6960399799482788,3.6960399799482788,0,0
Inflation,CPIAUCSL,2,mid_month,month_end,2023-04,Inflation Ridge-AR Ensemble,1,4.4053058606191797,0.51167817440968699,0.51167817440968699,0,0
Inflation,CPIAUCSL,2,mid_month,month_end,2023-05,Inflation Ridge-AR Ensemble,1,1.4885883415676204,4.1375423196706116,4.1375423196706116,0,0
Inflation,CPIAUCSL,2,mid_month,month_end,2023-06,Inflation Ridge-AR Ensemble,1,2.1622873911194773,1.8354835674023737,1.8354835674023737,0,0
Inflation,CPIAUCSL,2,mid_month,month_end,2023-07,Inflation Ridge-AR Ensemble,1,2.0006943267020461,2.5672423829940438,2.5672423829940438,0,0
Inflation,CPIAUCSL,2,mid_month,month_end,2023-08,Inflation Ridge-AR Ensemble,1,7.5504206569227961,3.5343741720323081,3.5343741720323081,0,0
Inflation,CPIAUCSL,2,mid_month,month_end,2023-09,Inflation Ridge-AR Ensemble,1,4.7393951626556685,5.4095730260353916,5.4124753376880079,0.0038985534573539038,0.0029023116526163406
Inflation,CPIAUCSL,2,mid_month,month_end,2023-10,Inflation Ridge-AR Ensemble,1,0.53844904171214125,4.8705386867446601,4.8705386867446601,0,0
Inflation,CPIAUCSL,2,mid_month,month_end,2023-11,Inflation Ridge-AR Ensemble,1,1.1619142598910059,2.0577228285765381,2.0577228285765381,0,0
Inflation,CPIAUCSL,2,mid_month,month_end,2023-12,Inflation Ridge-AR Ensemble,1,3.6305472050568,2.2854067693225808,2.2854067693225808,0,0
Inflation,CPIAUCSL,2,mid_month,month_end,2024-01,Inflation Ridge-AR Ensemble,1,3.6596101950234328,3.3257818026950439,3.3257818026950439,0,0
Inflation,CPIAUCSL,2,mid_month,month_end,2024-02,Inflation Ridge-AR Ensemble,1,5.2930544512420852,3.5812772877325383,3.7465267054386842,-0.53843298897304148,-0.16524941770614587
Inflation,CPIAUCSL,2,mid_month,month_end,2024-03,Inflation Ridge-AR Ensemble,1,4.52827819934285,4.4639722717830601,4.4639722717830601,0,0
Inflation,CPIAUCSL,2,mid_month,month_end,2024-04,Inflation Ridge-AR Ensemble,1,3.7490617076503696,3.5355244994349326,3.5355244994349326,0,0
Inflation,CPIAUCSL,2,mid_month,month_end,2024-05,Inflation Ridge-AR Ensemble,1,0.068961994298533114,3.1566888439587641,3.1566888439587641,0,0
Inflation,CPIAUCSL,2,mid_month,month_end,2024-06,Inflation Ridge-AR Ensemble,1,-0.67446518795364341,1.7974551545882806,1.7974551545882806,0,0
Inflation,CPIAUCSL,2,mid_month,month_end,2024-07,Inflation Ridge-AR Ensemble,1,1.8576952015390447,1.3820845499563594,1.3820845499563594,0,0
Inflation,CPIAUCSL,2,mid_month,month_end,2024-08,Inflation Ridge-AR Ensemble,1,2.244545826505373,2.7864516741314493,2.7864516741314493,0,0
Inflation,CPIAUCSL,2,mid_month,month_end,2024-09,Inflation Ridge-AR Ensemble,1,2.1564651235159715,1.9175971474912692,1.9175971474912692,0,0
Inflation,CPIAUCSL,2,mid_month,month_end,2024-10,Inflation Ridge-AR Ensemble,1,2.9250657197465557,2.2827369452786455,2.2827369452786455,0,0
Inflation,CPIAUCSL,2,mid_month,month_end,2024-11,Inflation Ridge-AR Ensemble,1,3.7487271246416043,3.6550514744937366,3.6550514744937366,0,0
Inflation,CPIAUCSL,2,mid_month,month_end,2024-12,Inflation Ridge-AR Ensemble,1,4.7082186032746165,2.9222739958096362,2.9222739958096362,0,0
Inflation,CPIAUCSL,2,mid_month,month_end,2025-01,Inflation Ridge-AR Ensemble,1,5.5901805067371413,3.4949719395231469,3.4949719395231469,0,0
Inflation,CPIAUCSL,2,mid_month,month_end,2025-02,Inflation Ridge-AR Ensemble,1,2.58835746917363,4.5252304426665617,4.5252304426665617,0,0
Inflation,CPIAUCSL,2,mid_month,month_end,2025-03,Inflation Ridge-AR Ensemble,1,-0.60057243312350295,2.6226901924748116,2.6226901924748116,0,0
Inflation,CPIAUCSL,2,mid_month,month_end,2025-04,Inflation Ridge-AR Ensemble,1,2.6477658507008783,1.9409743354797462,1.9409743354797462,0,0
Inflation,CPIAUCSL,2,mid_month,month_end,2025-05,Inflation Ridge-AR Ensemble,1,0.96988463715668161,3.7540853109282306,3.7540853109282306,0,0
Inflation,CPIAUCSL,2,mid_month,month_end,2025-06,Inflation Ridge-AR Ensemble,1,3.4388261759264793,3.5536340220520235,3.5536340220520235,0,0
Inflation,CPIAUCSL,2,mid_month,month_end,2025-07,Inflation Ridge-AR Ensemble,1,2.3566269040241394,5.7742665055441798,5.9134105228500893,0.97044926527055964,0.13914401730590953
Inflation,CPIAUCSL,2,mid_month,month_end,2025-08,Inflation Ridge-AR Ensemble,1,4.5806691138956523,3.5045711962532646,3.5045711962532646,0,0
Inflation,CPIAUCSL,2,mid_month,month_end,2025-09,Inflation Ridge-AR Ensemble,1,3.7200600398769268,4.448991946583547,4.448991946583547,0,0
Inflation,CPIAUCSL,2,mid_month,month_end,2025-11,Inflation Ridge-AR Ensemble,1,2.4502664045531475,2.6331961107478863,3.2502909518022065,0.6065759987925684,0.61709484105432022
Inflation,CPIAUCSL,2,mid_month,month_end,2025-12,Inflation Ridge-AR Ensemble,1,3.6826071315459785,3.4234917752337841,3.4783779981432854,-0.025431228946380439,-0.054886222909501292
Inflation,CPIAUCSL,2,mid_month,month_end,2026-01,Inflation Ridge-AR Ensemble,1,2.0483625585395515,3.5852908969626274,3.6944822987340507,0.34756148161008849,0.10919140177142328
Inflation,CPIAUCSL,2,mid_month,month_end,2026-02,Inflation Ridge-AR Ensemble,1,3.1997670507312392,3.7029786162763858,3.6217778744267237,-0.07512874438225603,-0.081200741849662084
Inflation,CPIAUCSL,2,mid_month,month_end,2026-03,Inflation Ridge-AR Ensemble,1,10.337074927015166,4.1453662175995198,4.2795846389902836,-1.6440681527377947,-0.13421842139076379
Inflation,CPIAUCSL,2,mid_month,month_end,2026-04,Inflation Ridge-AR Ensemble,1,7.6559788889596803,8.0211919348725083,8.0211919348725083,0,0
Inflation,CPIAUCSL,2,mid_month,month_end,2026-05,Inflation Ridge-AR Ensemble,1,5.6615940286512512,6.7055668942402882,6.7055668942402882,0,0
Inflation,CPIAUCSL,2,mid_month,month_end,2026-06,Inflation Ridge-AR Ensemble,1,-5.0805195408127446,5.9654687109247799,5.9654687109247799,0,0
Inflation,CPIAUCSL,3,month_end,pre_release,2023-02,Inflation Ridge-AR Ensemble,1,4.4318730380084048,4.3872854182259307,4.3647805929895895,0.0025133403407362706,0.022504825236341119
Inflation,CPIAUCSL,3,month_end,pre_release,2023-03,Inflation Ridge-AR Ensemble,1,0.63633472696977833,3.6960399799482788,3.7014213161069098,0.032959563804064729,0.0053813361586310116
Inflation,CPIAUCSL,3,month_end,pre_release,2023-04,Inflation Ridge-AR Ensemble,1,4.4053058606191797,0.51167817440968699,0.54343295131794589,-0.24627419122231231,-0.031754776908258897
Inflation,CPIAUCSL,3,month_end,pre_release,2023-05,Inflation Ridge-AR Ensemble,1,1.4885883415676204,4.1375423196706116,4.1081844704036268,-0.15467329989507217,-0.029357849266984815
Inflation,CPIAUCSL,3,month_end,pre_release,2023-06,Inflation Ridge-AR Ensemble,1,2.1622873911194773,1.8354835674023737,1.8593318051359162,-0.015018652117476841,-0.023848237733542499
Inflation,CPIAUCSL,3,month_end,pre_release,2023-07,Inflation Ridge-AR Ensemble,1,2.0006943267020461,2.5672423829940438,2.5794851503445426,0.014022117444518867,0.012242767350498784
Inflation,CPIAUCSL,3,month_end,pre_release,2023-08,Inflation Ridge-AR Ensemble,1,7.5504206569227961,3.5343741720323081,3.5343741720323081,0,0
Inflation,CPIAUCSL,3,month_end,pre_release,2023-09,Inflation Ridge-AR Ensemble,1,4.7393951626556685,5.4124753376880079,5.6574469785213664,0.38978221459274054,0.24497164083335843
Inflation,CPIAUCSL,3,month_end,pre_release,2023-10,Inflation Ridge-AR Ensemble,1,0.53844904171214125,4.8705386867446601,4.9247451753796545,0.47259307962859864,0.054206488634994443
Inflation,CPIAUCSL,3,month_end,pre_release,2023-11,Inflation Ridge-AR Ensemble,1,1.1619142598910059,2.0577228285765381,2.0190646186167229,-0.067766254266796389,-0.038658209959815171
Inflation,CPIAUCSL,3,month_end,pre_release,2023-12,Inflation Ridge-AR Ensemble,1,3.6305472050568,2.2854067693225808,2.3519126492757518,-0.1744964646098468,-0.066505879953171032
Inflation,CPIAUCSL,3,month_end,pre_release,2024-01,Inflation Ridge-AR Ensemble,1,3.6596101950234328,3.3257818026950439,2.9140642086812312,0.44439742222640949,0.41171759401381269
Inflation,CPIAUCSL,3,month_end,pre_release,2024-02,Inflation Ridge-AR Ensemble,1,5.2930544512420852,3.7465267054386842,3.7092209674174978,0.11678043594418064,0.037305738021186308
Inflation,CPIAUCSL,3,month_end,pre_release,2024-03,Inflation Ridge-AR Ensemble,1,4.52827819934285,4.4639722717830601,4.4621633621630732,0.00023591937598345294,0.0018089096199869203
Inflation,CPIAUCSL,3,month_end,pre_release,2024-04,Inflation Ridge-AR Ensemble,1,3.7490617076503696,3.5355244994349326,3.4571077340097505,0.039638983432104452,0.078416765425182167
Inflation,CPIAUCSL,3,month_end,pre_release,2024-05,Inflation Ridge-AR Ensemble,1,0.068961994298533114,3.1566888439587641,3.1804890052371948,0.14754324168818655,0.023800161278430654
Inflation,CPIAUCSL,3,month_end,pre_release,2024-06,Inflation Ridge-AR Ensemble,1,-0.67446518795364341,1.7974551545882806,1.7767848215577917,-0.1017635707427722,-0.02067033303048893
Inflation,CPIAUCSL,3,month_end,pre_release,2024-07,Inflation Ridge-AR Ensemble,1,1.8576952015390447,1.3820845499563594,1.3900605358862894,-0.007523311378742209,-0.0079759859299299851
Inflation,CPIAUCSL,3,month_end,pre_release,2024-08,Inflation Ridge-AR Ensemble,1,2.244545826505373,2.7864516741314493,2.7864516741314493,0,0
Inflation,CPIAUCSL,3,month_end,pre_release,2024-09,Inflation Ridge-AR Ensemble,1,2.1564651235159715,1.9175971474912692,1.9427898379157664,-0.011400782293808545,-0.025192690424497233
Inflation,CPIAUCSL,3,month_end,pre_release,2024-10,Inflation Ridge-AR Ensemble,1,2.9250657197465557,2.2827369452786455,2.2427406553264175,0.052981239026498206,0.039996289952227926
Inflation,CPIAUCSL,3,month_end,pre_release,2024-11,Inflation Ridge-AR Ensemble,1,3.7487271246416043,3.6550514744937366,3.6801680035878466,-0.0040747743509619043,-0.025116529094109996
Inflation,CPIAUCSL,3,month_end,pre_release,2024-12,Inflation Ridge-AR Ensemble,1,4.7082186032746165,2.9222739958096362,2.8583409103292059,0.23244933792379241,0.063933085480430307
Inflation,CPIAUCSL,3,month_end,pre_release,2025-01,Inflation Ridge-AR Ensemble,1,5.5901805067371413,3.4949719395231469,3.4666976597283488,0.11928046141364756,0.028274279794798129
Inflation,CPIAUCSL,3,month_end,pre_release,2025-02,Inflation Ridge-AR Ensemble,1,2.58835746917363,4.5252304426665617,4.4572042130501535,-0.25888876334946698,-0.068026229616408251
Inflation,CPIAUCSL,3,month_end,pre_release,2025-03,Inflation Ridge-AR Ensemble,1,-0.60057243312350295,2.6226901924748116,2.5904714759076368,-0.20666072421420445,-0.032218716567174788
